Genome.ID	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.Name	Batch1	GenBank.Accession	Is.Pseudogene	Is.Obsolete	Is.Partial.Gene	Enzyme	KO	Oxygen.Requirement	gene_name	pathway_name	Phylum	Class	Order	Family	Genus	Species	NCBI.Taxon.ID
637000080	637385191	CTC00312	acetyl-CoA acetyltransferase (EC 2.3.1.9)	Clostridium tetani Massachusetts E88	4	NP_781017	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani	212717
637000080	637387159	CTC02427	enoyl-CoA hydratase	Clostridium tetani Massachusetts E88	2	NP_782956	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani	212717
637000080	637387156	CTC02424	electron transfer flavoprotein alpha subunit apoprotein	Clostridium tetani Massachusetts E88	4	NP_782953	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani	212717
637000080	637387157	CTC02425	electron transfer flavoprotein beta subunit	Clostridium tetani Massachusetts E88	5	NP_782954	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani	212717
637000080	637387273	CTC02546	phosphate butyryltransferase (EC 2.3.1.19)	Clostridium tetani Massachusetts E88	7	NP_783069	No	No	NA	EC:2.3.1.19===Phosphate butyryltransferase.	KO:K00634===ptb===phosphate butyryltransferase [EC:2.3.1.19]	Anaerobe	Ptb	Pyruvate	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani	212717
637000093	637911471	DSY1718	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Desulfitobacterium hafniense Y51	3	YP_517951	No	No	NA			Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911470	DSY1717	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Desulfitobacterium hafniense Y51	1	YP_517950	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637913140	DSY3366	hypothetical protein	Desulfitobacterium hafniense Y51	6	YP_519599	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911467	DSY1714	electron transfer flavoprotein alpha subunit apoprotein	Desulfitobacterium hafniense Y51	4	YP_517947	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911468	DSY1715	electron transfer flavoprotein beta subunit	Desulfitobacterium hafniense Y51	5	YP_517948	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637910360	DSY0633	4-hydroxybutyrate CoA-transferase	Desulfitobacterium hafniense Y51	11	YP_516866	No	No	NA	EC:2.8.3.-===Transferases. Transferring sulfur-containing groups. CoA-transferases.	KO:K18122===cat2, abfT===4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	Anaerobe	4Hbt	4aminobutyrate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911469	DSY1716	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Desulfitobacterium hafniense Y51	3	YP_517949	No	No	NA			Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637912163	DSY2400	phosphate butyryltransferase (EC 2.3.1.19)	Desulfitobacterium hafniense Y51	7	YP_518633	No	No	NA	EC:2.3.1.19===Phosphate butyryltransferase.	KO:K00634===ptb===phosphate butyryltransferase [EC:2.3.1.19]	Anaerobe	Ptb	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637912164	DSY2401	butyrate kinase (EC 2.7.2.7)	Desulfitobacterium hafniense Y51	9	YP_518634	No	No	NA	EC:2.7.2.7===Butyrate kinase.	KO:K00929===E2.7.2.7, buk===butyrate kinase [EC:2.7.2.7]	Anaerobe	Buk	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911464	DSY1711	hypothetical protein	Desulfitobacterium hafniense Y51	6	YP_517944	No	No	NA			Anaerobe	But	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911462	DSY1709	short chain enoyl-CoA hydratase (EC 4.2.1.17)	Desulfitobacterium hafniense Y51	2	YP_517942	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911319	DSY1567	acetyl-CoA C-acetyltransferase	Desulfitobacterium hafniense Y51	4	YP_517800	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911318	DSY1566	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Desulfitobacterium hafniense Y51	1	YP_517799	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911463	DSY1710	acetyl-CoA acetyltransferase (EC 2.3.1.9)	Desulfitobacterium hafniense Y51	4	YP_517943	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000093	637911320	DSY1568	butyryl-CoA dehydrogenase	Desulfitobacterium hafniense Y51	3	YP_517801	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense	138119
637000117	637257654	FN1535	Acyl-CoA dehydrogenase, short-chain specific	Fusobacterium nucleatum nucleatum ATCC 25586	2	NP_602362	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257981	FN1862	D-lysine 5,6-aminomutase beta subunit (EC 5.4.3.4)/beta-lysine 5,6-aminomutase beta subunit (EC 5.4.3.3)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602662	No	No	NA	EC:5.4.3.3===Beta-lysine 5,6-aminomutase.	KO:K18011===kamE===beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]	Anaerobe	KamE	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258451	FN0203	glutaconate CoA-transferase subunit B (EC 2.8.3.12)	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603110	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01040===gctB===glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	Anaerobe	GctB	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257654	FN1535	Acyl-CoA dehydrogenase, short-chain specific	Fusobacterium nucleatum nucleatum ATCC 25586	3	NP_602362	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258452	FN0204	glutaconyl-CoA decarboxylase alpha subunit (EC 4.1.1.70)	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603111	No	No	NA	EC:4.1.1.70===Glutaconyl-CoA decarboxylase.	KO:K01615===E4.1.1.70===glutaconyl-CoA decarboxylase [EC:4.1.1.70]	Anaerobe	HgdA	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258455	FN0207	2-hydroxyglutaryl-CoA dehydratase alpha subunit (EC 4.2.1.-)	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603114	No	No	NA			Anaerobe	HgCoAd_B	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257975	FN1856	butyryl-CoA:acetoacetate CoA-transferase beta subunit (EC 2.8.3.9)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602656	No	No	NA	EC:2.8.3.8===Acetate CoA-transferase.<<>>EC:2.8.3.9===Butyrate--acetoacetate CoA-transferase.	KO:K01035===atoA===acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]	Anaerobe	AtoA	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257976	FN1857	butyryl-CoA:acetoacetate CoA-transferase alpha subunit (EC 2.8.3.9)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602657	No	No	NA	EC:2.8.3.8===Acetate CoA-transferase.<<>>EC:2.8.3.9===Butyrate--acetoacetate CoA-transferase.	KO:K01034===atoD===acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]	Anaerobe	AtoD	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257982	FN1863	D-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.4)/beta-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.3)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602663	No	No	NA	EC:5.4.3.3===Beta-lysine 5,6-aminomutase.	KO:K01844===kamD===beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]	Anaerobe	KamD	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258743	FN0495	acetyl-CoA acetyltransferase (EC 2.3.1.9)	Fusobacterium nucleatum nucleatum ATCC 25586	4	NP_603392	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258456	FN0208	2-hydroxyglutaryl-CoA dehydratase beta subunit (EC 4.2.1.-)	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603115	No	No	NA			Anaerobe	HgCoAd_C	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258449	FN0201	glutaconyl-CoA decarboxylase beta subunit (EC 4.1.1.70)	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603108	No	No	NA	EC:4.1.1.3===Oxaloacetate decarboxylase.	KO:K01572===oadB===oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	Anaerobe	HgdB	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258450	FN0202	glutaconate CoA-transferase subunit A (EC 2.8.3.12)	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603109	No	No	NA	EC:2.8.3.12===Glutaconate CoA-transferase.	KO:K01039===gctA===glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	Anaerobe	GctA	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257988	FN1869	3-aminobutyryl-CoA ammonia-lyase (EC 4.3.1.14)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602669	No	No	NA	EC:4.3.1.14===3-aminobutyryl-CoA ammonia-lyase.	KO:K18014===kal===3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]	Anaerobe	Kal	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637259267	FN1019	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Fusobacterium nucleatum nucleatum ATCC 25586	1	NP_603916	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258454	FN0206	2-hydroxyglutaryl-CoA dehydratase activator protein	Fusobacterium nucleatum nucleatum ATCC 25586	10	NP_603113	No	No	NA			Anaerobe	HgCoAd_A	Glutarate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637258869	FN0621	4-hydroxybutyrate coenzyme A transferase	Fusobacterium nucleatum nucleatum ATCC 25586	11	NP_603518	No	No	NA	EC:2.8.3.-===Transferases. Transferring sulfur-containing groups. CoA-transferases.	KO:K18122===cat2, abfT===4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]	Anaerobe	4Hbt	4aminobutyrate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637259672	FN1424	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Fusobacterium nucleatum nucleatum ATCC 25586	3	NP_604318	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637259033	FN0785	electron transfer flavoprotein alpha subunit apoprotein	Fusobacterium nucleatum nucleatum ATCC 25586	4	NP_603682	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257985	FN1866	L-lysine 2,3-aminomutase (EC 5.4.3.2)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602666	No	No	NA	EC:5.4.3.2===Lysine 2,3-aminomutase.	KO:K01843===kamA===lysine 2,3-aminomutase [EC:5.4.3.2]	Anaerobe	KamA	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637259268	FN1020	3-hydroxybutyryl-CoA dehydratase	Fusobacterium nucleatum nucleatum ATCC 25586	2	NP_603917	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257987	FN1868	3-keto-5-aminohexanoate cleavage enzyme	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602668	No	No	NA		KO:K18013===kce===3-keto-5-aminohexanoate cleavage enzyme	Anaerobe	Kce	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637259032	FN0784	electron transfer flavoprotein beta subunit	Fusobacterium nucleatum nucleatum ATCC 25586	5	NP_603681	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637257986	FN1867	L-erythro-3,5-diaminohexanoate dehydrogenase (EC 1.4.1.11)	Fusobacterium nucleatum nucleatum ATCC 25586	12	NP_602667	No	No	NA	EC:1.4.1.11===L-erythro-3,5-diaminohexanoate dehydrogenase.	KO:K18012===kdd===L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	Anaerobe	Kdd	Lysine	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000117	637259031	FN0783	butyryl-CoA dehydrogenase (EC 1.3.99.2)	Fusobacterium nucleatum nucleatum ATCC 25586	3	NP_603680	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	190304
637000119	637779002	Gmet_1717	3-hydroxyacyl-CoA dehydrogenase-like	Geobacter metallireducens GS-15	1	YP_384673	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637777962	Gmet_0684	electron transfer flavoprotein alpha subunit apoprotein	Geobacter metallireducens GS-15	4	YP_383651	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779548	Gmet_2257	electron transfer flavoprotein alpha subunit apoprotein	Geobacter metallireducens GS-15	4	YP_385208	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779366	Gmet_2072	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	Geobacter metallireducens GS-15	1	YP_385026	No	No	NA	EC:1.1.1.157===3-hydroxybutyryl-CoA dehydrogenase.	KO:K00074===paaH, hbd, fadB, mmgB===3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	Anaerobe	Hbd	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779001	Gmet_1716	short chain enoyl-CoA hydratase (EC 4.2.1.17)	Geobacter metallireducens GS-15	2	YP_384672	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779368	Gmet_2074	Thiolase	Geobacter metallireducens GS-15	4	YP_385028	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779361	Gmet_2067	electron transfer flavoprotein beta subunit	Geobacter metallireducens GS-15	5	YP_385021	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779365	Gmet_2071	short chain enoyl-CoA hydratase (EC 4.2.1.17)	Geobacter metallireducens GS-15	2	YP_385025	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Anaerobe	Cro	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779000	Gmet_1715	Acyl-CoA dehydrogenase-like	Geobacter metallireducens GS-15	3	YP_384671	No	No	NA	EC:1.3.8.1===Short-chain acyl-CoA dehydrogenase.	KO:K00248===ACADS, bcd===butyryl-CoA dehydrogenase [EC:1.3.8.1]	Anaerobe	Bcd	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637777961	Gmet_0683	electron transfer flavoprotein beta subunit	Geobacter metallireducens GS-15	5	YP_383650	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779360	Gmet_2066	electron transfer flavoprotein alpha subunit apoprotein	Geobacter metallireducens GS-15	4	YP_385020	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Anaerobe	EtfA	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779549	Gmet_2258	electron transfer flavoprotein beta subunit	Geobacter metallireducens GS-15	5	YP_385209	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Anaerobe	EtfB	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000119	637779004	Gmet_1719	Thiolase	Geobacter metallireducens GS-15	4	YP_384675	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Anaerobe	Thl	Pyruvate	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens	269799
637000186	638025151	MXAN_3797	acyl-CoA dehydrogenase	Myxococcus xanthus DK 1622	3	YP_631979	No	No	NA			Obligate aerobe	Bcd	Pyruvate	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	246197
637000186	638025145	MXAN_3791	acetyl-CoA acetyltransferase (EC 2.3.1.9)	Myxococcus xanthus DK 1622	4	YP_631973	No	No	NA	EC:2.3.1.9===Acetyl-CoA C-acetyltransferase.	KO:K00626===E2.3.1.9, atoB===acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	Obligate aerobe	Thl	Pyruvate	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	246197
637000186	638027246	MXAN_5919	electron transfer flavoprotein alpha subunit apoprotein	Myxococcus xanthus DK 1622	4	YP_634056	No	No	NA		KO:K03522===fixB, etfA===electron transfer flavoprotein alpha subunit	Obligate aerobe	EtfA	Pyruvate	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	246197
637000186	638025737	MXAN_4391	L-erythro-3,5-diaminohexanoate dehydrogenase (EC 1.4.1.11)	Myxococcus xanthus DK 1622	12	YP_632564	No	No	NA	EC:1.4.1.11===L-erythro-3,5-diaminohexanoate dehydrogenase.	KO:K18012===kdd===L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]	Obligate aerobe	Kdd	Lysine	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	246197
637000186	638027247	MXAN_5920	electron transfer flavoprotein beta subunit	Myxococcus xanthus DK 1622	5	YP_634057	No	No	NA		KO:K03521===fixA, etfB===electron transfer flavoprotein beta subunit	Obligate aerobe	EtfB	Pyruvate	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	246197
637000186	638025153	MXAN_3799	short chain enoyl-CoA hydratase (EC 4.2.1.17)	Myxococcus xanthus DK 1622	2	YP_631981	No	No	NA	EC:4.2.1.17===Enoyl-CoA hydratase.	KO:K01715===crt===enoyl-CoA hydratase [EC:4.2.1.17]	Obligate aerobe	Cro	Pyruvate	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus	246197
